Laura Nuevos Expedientes,24,48,5,"faltan apellidos de demandados en varios casos y ademas se incluye una tesis en el proemio, lo que es inecesario",6,se pide la reinstalación pero al mismo tiempo se piden prestaciones como si fuera indemnización sin menciona que se pide de forma supletoria,9,los hechos son descritos con detalle y mencionan datos del trabajador ademas de la relación laboral,9,se detallan los artículos de forma y los de procedimiento clasificándolos adecuadamente en esta sección,8,se señalan los puntos petitorios necesarios y se pide la aceptación de representación así como del escrito,9,55,5,70000, ,2021-02-18T02:42:35.178Z,2021-02-18T02:53:07.858Z,2021-02-18T02:53:08.063Z,2021-02-18T02:53:19.590Z
Laura Nuevos Expedientes,24,49,6,"se omite uno de los apellidos de la parte demandada, en el rubro se encuentra actividad y acción",8,las prestaciones se enumeran de forma correcta aunque hace falta mas detalle de cada una de ellas,8,se presenten unicamente los detalles necesarios pero se omiten detalles precisos sobre la relación laboral,7,se especifican algunos artículos pero no son exhaustivos ni se clasifican los artículos de fondo y forma,8,se establecen los petitorios relevantes del caso como pedir la personalidad del representante y admitir escrito,7,30,10,17000, ,2021-02-18T02:56:45.819Z,2021-02-18T02:58:46.938Z,2021-02-18T02:58:47.166Z,2021-02-18T02:59:05.116Z
Laura Nuevos Expedientes,24,50,7,"se omite uno de los apellidos de los demandados, se señala el tipo de actividad y se omite la acción principal",8,"se establecen adecuadamente las prestaciones y son exhaustivas, aunque no precisa algunas fechas y montos",8,"se presentan los hechos mínimos necesarios, pero se omiten mas detalles sobre la relación laboral de las partes",7,se enuncian los artículos pero estos no son exhaustivos y falta especificar de proceso y fondo,7,"los puntos petitorios son adecuados aunque se incluye en uno un articulo, por lo que se confunde con derecho",7,30,10,18000, ,2021-02-18T02:59:08.654Z,2021-02-18T03:04:01.875Z,2021-02-18T03:04:02.096Z,2021-02-18T03:04:16.439Z
Laura Nuevos Expedientes,24,51,7,se establecen los datos de identificación de manera correcta pero no se menciona que tipo de acción principal es,8,las prestaciones son correctas aunque se hacen muy extensas y eso provoca que sea difícil de leer,5,"no da una fecha especifica de despido, solo dice del presente año pero eso es difícil de ver... solo da detalles mínimos",5,los artículos establecidos en esta sección son generales y la lista no es exhaustiva . ,8,"los puntos petitorios son correctos, se puede aceptar la demanda en tiempo y forma y representación",5,40,10,11000, ,2021-02-18T03:05:16.547Z,2021-02-18T03:10:06.385Z,2021-02-18T03:10:06.606Z,2021-02-18T03:10:23.558Z
Laura Nuevos Expedientes,24,52,6,"no se detalla apellido de la demanda, si se especifica actividad de la empresa y acción principal",8,"las prestaciones enumeradas son correctas y resumidas adecuadamente, no se establecen montos en esta sección",8,se establecen las cuestiones mínimas pero no se da detalles sobre la relación laboral .,8,se especifica de fondo y forma pero no se clasifica en cuales son los artículos de cada categoría,8,se especifican los puntos petitorios necesarios como pedir admisión de demanda de forma y fondo,7,40,10,9000, ,2021-02-18T03:10:41.553Z,2021-02-18T06:29:31.115Z,2021-02-18T06:29:31.373Z,2021-02-18T06:30:10.502Z
Laura Nuevos Expedientes,24,53,8,"se presentan la actividad y la acción principal, se establecen los datos de identificación adecuados",7,"se establece las prestaciones adecuadas, aunque se insertan tesis innecesarias en esta sección; se piden las prestaciones correctas",6,"se confunden prestaciones y hechos, la sección establece los hechos mínimos pero no da detalles",7,"no se enlista los artículos que pertenecen al procedimiento y al fondo, aunque se detallan algunos artículos",6,no se piden puntos como aceptar la personalidad y aceptar el escrito en tiempo y forma,5,30,10,16000, ,2021-02-19T03:32:52.053Z,2021-02-19T04:00:15.617Z,2021-02-19T04:00:15.864Z,2021-02-19T04:00:41.428Z
Laura Nuevos Expedientes,24,54,9,"incluye la actividad en el proemio y en el rubro, los datos de identificación son correctos",9,se presentan periods de algunas de las prestaciones aunque no se detallan montos de las mismas,8,se detallan aspectos generales del los hechos aunque no se mencionan detalles sobre la relación laboral,7,se mencionan los artículos de procedimiento pero no se establecen los de forma del caso,8,se presentan los puntos necesarios como admitir escrito y tener por aceptada la representación de la persona,8,30,10,14000, ,2021-02-19T04:00:53.161Z,2021-02-19T04:11:29.896Z,2021-02-19T04:11:30.115Z,2021-02-19T04:11:43.528Z
Laura Nuevos Expedientes,24,55,7,"se dirige la demanda al presidente de la junta, lo que es incorreo; todos los demás se especifican correctamente",6,"las prestaciones se hacen de manera muy extensa, se citan algunos periodos y cantidades, pero se citan artículos redundantes",9,"los hechos son calificados con precisos y otorgan algunos detalles del despido, se cuenta con lo básico para calcular la indemnización",7,se presentan los artículos de fondo y no se precisan cuáles son los de procedimiento ,5,no se cuenta con puntos petitorios improntas como pedir  y la firma si se encuentra al final ,6,35,10,11000, ,2021-02-19T04:11:47.598Z,2021-02-19T04:22:31.583Z,2021-02-19T04:22:31.914Z,2021-02-19T04:24:36.899Z
Laura Nuevos Expedientes,24,56,5,"se incluye una tesis en el proemio, se dirige la demanda al presidente de la junta ",7,"se enumeran las prestaciones adecuadas, no se establecen periodos ni montos del caso en esta sección",9,"se menciona la existencia d aun contrato individual y demás cuestiones de la relación laboral, falta mas detalles",3,"solo menziona un articulo en toda la demanda y no separa esta sección, solo es un párrafo ",8,se establece los puntos petitorios relevantes como reconocer la personalidad y admitir el escrito de demanda,7,50,5,78000, ,2021-02-19T04:24:41.440Z,2021-02-19T04:46:09.901Z,2021-02-19T04:46:10.125Z,2021-02-19T04:46:38.481Z
Laura Nuevos Expedientes,24,57,7,"se dirige a la presidenta de la junta, todos los demás aspectos son correctos y bien identificados",8,se presentan las prestaciones de manera adecuada aun se cita una tesis extra que no es necesaria,9,"Aunque la demanda se hace mas extensa de lo que debe ser, y se cita tesis no necesarias; detalle muy bien los hechos del despido con especificaciones",9,detalla los artículos relevantes para el fondo del asunto así como los importantes para el procedimiento,9,señala los puntos petitorios relevantes del caso y es exhaustivo en todos los puntos .,8,40,5,35000, ,2021-02-19T04:46:47.810Z,2021-02-19T05:09:04.013Z,2021-02-19T05:09:04.233Z,2021-02-19T05:09:26.509Z
Laura Nuevos Expedientes,24,58,6,se dirige erronément al presidente de la junta y no se menciona la acción principal ,8,se enuncian de manera exhaustiva todas las prestaciones y se mencionan algunas cantidades y fechas,8,se presentan detalles los hechos ocurridos y las datos necesarios para el computo de prestaciones,0,no existe una sección de derecho que señala el derecho aplicable para este caso .,6,se mencionan los puntos petitorios relevantes pero no se pide reconocer el carácter de la persona fiscal,7,40,10,39000, ,2021-02-19T05:10:25.415Z,2021-02-19T05:18:00.452Z,2021-02-19T05:18:00.697Z,2021-02-19T05:18:33.924Z
Laura Nuevos Expedientes,24,59,6,el escrito se dirige de manera erronea a la presidenta de l ajunta no se establece la ación principal,6,no se describe en que consisten las prestaciones y solo se enumeran de manera general,8,"se presentan hechos mínimos de la demanda, falta mayor detalles sobre el contralora actividades realizadas",7,se citan algunos artículos relevantes pero no se cita todos los derechos necesarios para el caso,8,se citan los puntos necesarios relevantes como dar entrada a la demanda y reconocer la calidad del demándante,6,40,3,45000, ,2021-02-19T05:18:41.132Z,2021-02-19T05:51:29.228Z,2021-02-19T05:51:29.481Z,2021-02-19T05:51:47.127Z
Laura Nuevos Expedientes,24,60,6,"se dirije al presidente de la junta de manera erronea, se incluye actividad y acción principal en rubro",5,solo se enlistan sin ninunga explication mayor ni justificación del caso y las prestaciones relativas . ,5,los hechos se presentan en dos párrafos muy escuetos y con info básicas pero sin detalles,5,los artículos que se citan son muy generales y no es una sección detallada y exhaustiva ,5,"solo genera un punto petitorio y omite muchas cuestiones relevantes, la firma se encuentra al final",5,40,5,75000, ,2021-02-19T05:51:51.588Z,2021-02-19T05:55:51.382Z,2021-02-19T05:55:51.584Z,2021-02-19T05:56:28.153Z
Laura Nuevos Expedientes,24,61,5,"se dirije al presidente de la junta, no se especifican apellidos maternos, no se especifica acción principal ",8,se especifican las prestaciones adecuadas y se describen con presicion aunque no se citan periodos o montos,8,"los hechos son los mínimos necesarios para la demanda, aunque falta mas cuestiones como detalles de actividades y relación contractual",7,"se presentan capitulo de derecho pero no se clasifica en fondo y forma, se mencionan artículos importantes ",6,no se pide reconocer el actuar por derecho propio pero se citan otras puntos importantes ,7,30,10,13000, ,2021-02-19T05:56:31.989Z,2021-02-19T06:00:54.199Z,2021-02-19T06:00:54.415Z,2021-02-19T06:01:10.901Z
Laura Nuevos Expedientes,24,62,7,"los datos de identificación son correctos y precisos, unicamente faltó indicar la acción principal de la demanda",7,se presentan las prestaciones adecuadas pero se citan demasiadas Tesis que no son necesarias .,9,"se especifican detalles como el banco en el que se le deposita salario, se especifica la persona que despide, etc",8,cita los artículos pertinentes para el caso y los clasifica en aquellos de fondo y procedimiento,6,"no pide el punto petitorio sobre admitir la representación de la persona que demanda, sí escribe otros relevantes",8,35,5,27000, ,2021-02-19T22:32:43.047Z,2021-02-19T22:41:33.454Z,2021-02-19T22:41:33.678Z,2021-02-19T22:41:47.601Z
Laura Nuevos Expedientes,24,63,7,"se dirige la demanda al presidente de la junta de manera erronea, no determina que tipo de acciones se ejercita",7,se citan tesis no necesarias pero se enumeran prestaciones de forma adecuada y precisa .,7,"cita los elelemtnos basicos del trabajador, pero faltan mayores detalles como forma de pago, contrato, etc.",3,cita solo un articulo de la constitución y omite todos los demás artículos que rigen el proceso,8,"de manera concisa cita los petitorios relevantes que son representación, admisión de demanda y emplazamiento",7,45,2,54000, ,2021-02-19T22:41:51.455Z,2021-02-19T22:47:02.038Z,2021-02-19T22:47:02.245Z,2021-02-19T22:47:19.587Z
Laura Nuevos Expedientes,24,64,8,"contienen todos los elelemtnos necesarios, solo que la actividad y acción principal se encuentran unicamente en rubro",8,se enumeran adecuadamente las prestaciones sy de manera sucita; se anotan algunos periodos relevantes .,7,se presentan los datos basicos en los hechos pero no se detallan cuestiones como las actividades realizadas,2,"no existe en ningún momento la sección de derecho, únicamente al inicio en el proemio se citan algunos artículos",9,"se citan los artículos relevantes como pedir representación, aceptar demanda, notificar y dictar laudo del caso",7,45,2,47000, ,2021-02-19T22:47:22.884Z,2021-02-19T23:06:03.793Z,2021-02-19T23:06:04.019Z,2021-02-19T23:06:22.824Z
Laura Nuevos Expedientes,24,65,7,"se dirige erroneamente al presidente de la junta, no se incluye acción principal en proemio pero si en rubro",6,se enuneran sin nunguna description ni ningún periodo ni establecen montos de cada una de ellas,7,"si bien si detallas aspectos como la existencia de tarjetas de asistencia, confunde esta parte con prestaciones",7,detalla algunos artículos relevantes para el caso pero omite indicar los que son de fondo y procedimiento,7,no pide que se reconozca la personalidad del demandante pero si cita algunos otros relevantes,7,45,5,56000, ,2021-02-19T23:06:26.726Z,2021-02-19T23:20:49.407Z,2021-02-19T23:20:49.628Z,2021-02-19T23:21:01.534Z
Laura Nuevos Expedientes,24,66,8,se establecen todos los datos de identificación adecuados; acción y actividad en rubro pero no en proemio,8,"se establecen adecuadamente las prestaciones y se describe en qué cosiste cada una, faltan periodos y cantidades ",8,"se establcen los datos basicos pero se omiten detalles como descripción de actividades, si depositaban en cuenta etc",6,"se mencionan pocos artículos y se es bastante general en esta sección, no se especifican artículos ",7,"se piden petitorios importantes, se olvida incluir el dar tramite o dar entrada a la demanda",7,35,5,31000, ,2021-02-19T23:21:05.320Z,2021-02-19T23:35:00.555Z,2021-02-19T23:35:01.096Z,2021-02-19T23:35:21.484Z
Laura Nuevos Expedientes,24,67,8,"especifica todos las aspectos de manera precisa, aunque solo en el rubro menciona actividad y acción principal",8,las prestaciones son enunciadas correctamente aunque falta mencionar los periodos de cada una así como montos,8,"se menciona los aspectos basicos de la demanda, pero se omite dar mayores detalles de los hechos",8,"se menciona los artículos de fondo y procedimiento, aunque no se realiza una clasificación de los mimos",9,enumera petitorios importantes como admitir la demanda y admitir la representación e la persona en cuestión,8,30,10,9000, ,2021-02-19T23:35:25.345Z,2021-02-19T23:56:06.708Z,2021-02-19T23:56:06.915Z,2021-02-19T23:56:29.970Z
Laura Nuevos Expedientes,24,68,6,omite uno de los apellidos maternos de la demandada y se dirije erróneamente la demanda al presidente de la junta,8,"las prestaciones son enumeradas correctamente y se describen brevemente, no se indican periodos o cantidades",8,"los hechos son los basicos del trabajador, pero se omite detalles de su relación laboral",5,unicamente se cita un par de artículos y se omite citar todos los demás relevantes para el caso,9,se cita de manera sucia y bien confesada un único petitorio con los puntos mas relevantes,7,30,10,26000, ,2021-02-19T23:56:35.010Z,2021-02-19T23:59:58.632Z,2021-02-19T23:59:58.840Z,2021-02-20T00:00:14.632Z
Laura Nuevos Expedientes,24,69,6,"se especifican el rubro de forma adecuada, en el proemio falta mencionar actividad y acción",7,"las prestaciones son enumeradas de manera especifica y se explica en 1ue consisten, no indica cantidades",8,"menciona el lugar de trabajo, la existencia del contrato individual pero no da Maas detalles ",0,no hay una sección en ninguna parte de la demanda que explique la parte de derecho,7,se mencionan puntos relevantes aunque aquellos como emplazar y notificar a demandados no se mencionan,6,60,5,100000, ,2021-02-21T04:26:21.206Z,2021-02-21T04:32:29.925Z,2021-02-21T04:32:30.125Z,2021-02-21T04:32:55.598Z
Laura Nuevos Expedientes,24,70,5,se dirige el escrito a la presidenta de la junta y ademas se omite uno de los apellidos del demandado,7,"enumera las prestaciones básicas y estas son correctas y bien detalladas, solo no menciona periodos específicos",8,"se narran los hechos mínimos pero necesarios de la demanda, aunque no da detalles como lista de asistencias o actividades",8,enumera adecuadamente los artículos y menciona tanto a los de procheimineot como a los de fondo,8,"menciona los puntos mas relevantes como admisión del escrito, personalidad, emplazamiento de demandados y notificación",7,35,5,17000, ,2021-02-21T04:33:28.000Z,2021-02-21T04:37:57.806Z,2021-02-21T04:37:58.019Z,2021-02-21T04:38:12.445Z
Laura Nuevos Expedientes,24,71,7,se dirije erroneamente a la presidenta de la junta y no se incluye ni en proemio ni rubro la acción principal,7,se especifican de manera adecuada las prestaciones pero no se mencionan periodos o fechas del caso,6,"en la parte de hechos se insertan casi 8 paginas de solo citas de tesis, muy inecesario",9,se clasifican los artículos de fondo y se especifica cada uno así como los artículos de procedimiento,8,se mencionan de manera adecuada los puntos petitorios relevantes como admitir demanda y personalidad del representante,6,35,5,95000, ,2021-02-21T04:38:16.481Z,2021-02-21T05:00:33.744Z,2021-02-21T05:00:33.982Z,2021-02-21T05:01:22.248Z
Laura Nuevos Expedientes,24,72,7,se omite el apellido de los demandados y no se especifica acción principal en proemio,8,se especifican de manera adecuada y se incluyen algunos cálculos en las prestaciones lo que hace mejor la lectura,5,"el actor parece haver sido despedido el mismo día que entro, este es un error muy grave (fecha de despido o entrada incorrecta)",7,se menciona la existencia de artículos de fondo y procedimiento aunque no se clasifican los artículos,9,"se mencionan todos los relevantes como personalidad, admitir demanda, audiencia, notificar y emplazar, dictar laudo",5,20,10,0, ,2021-02-21T05:01:26.267Z,2021-02-21T05:07:53.651Z,2021-02-21T05:07:53.873Z,2021-02-21T05:08:12.199Z
Laura Nuevos Expedientes,24,73,7,"no se menciona ni en rubro ni proemio la acción principal de la demanda, todo lo demás correcto",7,"se mencionan las prestaciones necesarias y se especifican algunos periodos de las mismas, aunque no de todos",7,"se explica de manera sucinta los elementos basicos del hecho, pero no se da mas detalles",0,no existe ninguna apartado en toda la demanda sobre los derechos aplicables al caso particular,7,se presentan los puntos petitorios relevantes aunque no se pide se acredite la personalidad del demandado,6,35,5,34000, ,2021-02-21T05:08:15.857Z,2021-02-21T05:13:51.867Z,2021-02-21T05:13:52.067Z,2021-02-21T05:14:12.551Z
Laura Nuevos Expedientes,24,74,7,"se dirije a la presidenta de la junta de manera erronea, en rubro no se incluye actividad",7,"se menciona de manera adecuada a las prestaciones y se describen bien, no se incluyen periodos",8,"se describe el proceso de reinstalación por el que paso la persona con precision, es un caso anterior",7,"se especificaron los artículos de fondo aunque no se mencionaron a los de procedimiento, no fueron exhaustivos",8,se establecen los puntos relevantes como admitir escrito en tiempo y forma y la representación,8,15,0,150000, ,2021-02-21T05:14:16.325Z,2021-02-21T05:20:12.753Z,2021-02-21T05:20:12.955Z,2021-02-21T05:20:35.677Z
Laura Nuevos Expedientes,24,75,6,omite los apellidos de dos de las demandas y la acción no se especifica en el proemio,7,se describen las prestaciones correctas aunque no se mencionada sobre las fechas o cantidades de la demanda,7,"se establecen los datos de la persona y se describe los hechos mínimos, falta mayores detalles",7,se meniocina los artículos de procedimiento y de fondo pero no se clasifican en cuales son ,8,"se especifica una correcta forma de enunciar los puntos petitorios, aunque el de citar a audiencia se omite",6,30,5,28000, ,2021-02-21T05:20:39.703Z,2021-02-21T05:27:36.741Z,2021-02-21T05:27:36.956Z,2021-02-21T05:28:01.872Z
Laura Nuevos Expedientes,24,76,6,"se omite el apellido materno de uno de los demandados, no se establece acción en proemio",7,se enumeran adecuadamente las prestaciones y no se especifican cálculos o periodos de la demanda,7,"se especiifican los elementos mínimos, no se explica con mayor detalle la relación laboral y actividades",8,se menciona de fondo  y procedimiento pero no se clasifican en cual es cual,9,"se especifica cada uno e los puntos relevantes necesarios para el caso, no se omite ninungo ",7,35,0,41000, ,2021-02-21T05:28:06.060Z,2021-02-21T05:34:50.178Z,2021-02-21T05:34:50.453Z,2021-02-21T05:35:07.573Z
Laura Nuevos Expedientes,24,77,6,se dirige de manera erronea al presidente y no se especifica la acción principal en proemio,7,"se citan de manera correcta pero se hacen de manera no necesaria muy extensas, no se citan montos si algunos periodos",5,"se describen los hechos mismos necesarios, pero son casi 20 paginas de tesis no necesarias",7,"se especifican los artículos, aquneu se ponen algunos en la parte de puntos petitorios, se menciona los de forma",3,se hace una exageración de esta parte pienso demasiados puntos petitorios y se reacomoda la acción ,5,30,10,20000, ,2021-02-21T05:35:12.653Z,2021-02-21T05:45:35.400Z,2021-02-21T05:45:35.627Z,2021-02-21T05:45:52.156Z
Laura Nuevos Expedientes,24,78,8,"se especiifcan actividades y tipo de juicio pero no se incluye eso en proemio, lo demás correcto",8,"se especifican algunas fechas para las prestaciones estipuladas, se establecen y explican las prestaciones correctas",8,se especifican los hechos basicos del caso pero faltan detalles de la relación laboral con la empresa,8,se mencionan artículos de fono y forma aunque no se es exhaustivo ni se clasifican,9,se mencionan todos los puntos petitorios del proceso laboral relevantes para el caso y no se omite ninguno,8,35,5,17000, ,2021-02-21T05:45:56.120Z,2021-02-21T05:50:58.999Z,2021-02-21T05:50:59.231Z,2021-02-21T05:51:20.884Z
Laura Nuevos Expedientes,24,79,7,"se dirge¡je de manera errónea al presiedete la demanda, pero no debe ser asi. se omite pedir la acción en el proemio",7,se mencionana algunos años y periodos pero no para todas las prestaciones y no se admiten cálculos,8,se menciona las eventualidades del despido pero no se describe a detalle lo ocurrido de los hechos,6,"se menciona de manera muy escueta un part de fracciones, cuando se omite la basta regulación ",8,se establecen puntos petitorios relevantes y unicamente omite el de dictar fecha de audiencia del caso,8,30,10,25000, ,2021-02-21T05:51:24.547Z,2021-02-21T05:56:57.708Z,2021-02-21T05:56:58.027Z,2021-02-21T05:57:42.461Z
Laura Nuevos Expedientes,24,80,7,se omite mencionar la acción principal en proemio y no se menciona la actividad en rubro,7,se establece de manera adecuada las prestaciones y se mencionan unos cuantos años y fechas,8,se mencionan los hechos basicos del asunto pero no se dan detalles sobre las actividades u otra cosa,6,"enumeran unos cuantos artículos relevantes y muy generales, no es una sección exhaustiva del derecho aplicable",9,se establecen los puntos petitorios necesarios que están relacionados con todas las acciones importantes en el proceso laboral,8,25,10,9000, ,2021-02-21T05:57:46.845Z,2021-02-21T06:03:09.657Z,2021-02-21T06:03:09.854Z,2021-02-21T06:03:29.991Z
Laura Nuevos Expedientes,24,81,8,se mencionan todos los rubros necesarios y el peomio esta bien especificado aunque no menciona actividad ni acción,8,las prestaciones se estipula de manera adecuada aunque no se incluye Ningun periodo ni monto ,8,"los hechos son narrados de manera concreta y con aspectos necesarios, aunque se omite dar mejores detalles",8,se mencionan artículos de fondo y forma y se citan los mas relevantes para el caso,8,"se mencionan todos los puntos petitorios importantes como personalidad, escrito en tiempo y forma, etc",8,30,10,26000, ,2021-02-21T06:03:33.649Z,2021-02-21T06:12:08.877Z,2021-02-21T06:12:09.082Z,2021-02-21T06:12:24.839Z
Laura Nuevos Expedientes,24,82,6,"no se menciona los apellidos maternos de los demandados, los demás cuestiones son correctas y bien especificadas",8,las prestaiones son explicadas de manera breve y se incluyen algunos meses y años para explicar el caso concreto,7,"los hechos son descritos adecuadamente pero son mucho detalles, es importante sobre todo porque es una demanda de muchos años",8,"se muetsra que existen articulas que regulan el fondo y otras le proceso, no se clasifican pero se mencionan",8,se mencionan todos los puntos relevantes del caso como admitir escrito y personalidad del representante,7,45,0,280000, ,2021-02-21T06:12:28.316Z,2021-02-21T06:15:48.224Z,2021-02-21T06:15:48.415Z,2021-02-21T06:16:05.475Z
Laura Nuevos Expedientes,24,83,5,"se dirige erroneamente al presidente de la junta, ademas se demanda y no llama como a terceros interesados a immd e infonavit ",7,"se enumeran adecuadamente las prestaciones y se explican, pero el formato de lectura es muy largo",6,se ponen demasiadas tesis que hace difícil la lectura; se establecen datos mínimos del caso,7,se establecen artículos de la constitución y la ley federal de trabajo de forma adecuada pero no exhaustiva,8,"los petitorios son importantes y relevantes para el caso, se mencionan cada uno de los momentos importantes del proceso",6,35,5,42000, ,2021-02-21T06:16:08.997Z,2021-02-21T06:20:39.092Z,2021-02-21T06:20:39.307Z,2021-02-21T06:21:02.538Z
Laura Nuevos Expedientes,24,84,6,"se dirije hacia la presidenta y eso no es correcto, ademas se menciona solo un apellido del demandando",7,"prestaciones concisas y al grano, bien escritas y entendibles con algunos periodos faltantes así como montos",8,"es una descripción muy concreta de los hechos, no toma en cuenta la longitud de los años trabajados para dar mas detalles",8,"se mencionan artículos de fondo y procedimiento pero no se citan todos los necesarios, no fue exhaustivo",8,se mencionan los puntos petitorios del tramite como dar entrada al escrito y conocer la personalidad del demandante ,7,45,0,95000, ,2021-02-21T06:21:25.778Z,2021-02-21T06:24:59.063Z,2021-02-21T06:24:59.270Z,2021-02-21T06:25:40.836Z
Laura Nuevos Expedientes,24,85,7,se dirige erroneamente al presidente de la junta pero se mencionan todos los demás rubros de manera adecuada,7,"es un capitulo sucinto y adecuado, aqunue le faltan especificar cantidades y periodos del asunto en cuestión",8,"son hechos contados de manera muy resumida, se cuenta con los elementos necesarios para el caso",8,se mencionan de fondo y forma pero no se clasifican sobre cual es cual de los artículos,8,mencionan de manera adecuada los puntos petitorios y los mas relevantes ayune omiten algunos relativos al proceso,7,35,6,21000, ,2021-02-21T06:25:44.383Z,2021-02-21T06:31:36.045Z,2021-02-21T06:31:36.237Z,2021-02-21T06:32:07.734Z
Laura Nuevos Expedientes,24,86,6,no especifica ni actividad ni acción principal en ningún de los dos: rubro y proemio,9,"las prestaciones son enumeradas correctamente, se explican en que consiste y presenta cálculos y fechas para cada prestaciones",8,"los datos son redactados de forma correcta y sucinta, aunque faltan mas detalles sobre el contrato",9,se presenta una lista exhaustiva de los artículos de fondo y los de forma .,9,se hace un buen trabajo al citar puntos petitorios necesarios aunque se omite el de audiencia ,8,40,5,46000, ,2021-02-21T06:32:11.223Z,2021-02-21T06:37:20.196Z,2021-02-21T06:37:20.439Z,2021-02-21T06:38:17.650Z
Laura Nuevos Expedientes,24,87,7,"se especifican adecuadamente los datos, no se cita el CP de la dirección del demandado",6,"se trata de una reinstalación, pero no pide de manera supletoria la indemnización por despido injustificado ",7,se narran los hechos basicos aunque se insertan tesis no necesarias y se confunde esta parte con la de prestaciones,5,se cita solo un articulo y no se da detalles de los dems artículos aplicables,6,"no se pide se reconozca la personalidad de quien demanda, se cita algunos otros relevantes",6,30,10,31000, ,2021-02-21T12:51:56.036Z,2021-02-21T12:55:55.693Z,2021-02-21T12:55:55.893Z,2021-02-21T12:56:19.648Z
Laura Nuevos Expedientes,24,88,3,no se menciona la actividad ni el tipo de juicio y acción principal en el rubro o proemio. Se dirigió incorrectamente a la junta federal,7,"las prestaciones las redacta de manera adecuada, pero no da detalles de periodos o montos",8,"los hechos son relatados correctamente, narra las actividades realizadas y el lugar de desempeño del trabajo",7,cita algunos artículos de fondo del caso pero no se trata de una lista exhaustiva. ,8,se escriben los puntos petitorios necesarios del caso como pedir se acredite la personalidad y otros,5,40,5,90000, ,2021-02-21T12:56:23.337Z,2021-02-21T13:03:53.963Z,2021-02-21T13:03:54.166Z,2021-02-21T13:04:14.719Z
Laura Nuevos Expedientes,24,89,7,no se escribe accion principal en proemio ni en rubro y actividad solo se mencionan en proemio,8,"se mencionan cantidades y periodos para alguna de las prestaciones, se estipula adecuadamente las prestaciones",8,"se mencionan los hechos mínimos necesarios y se muestra cómo se compone el salario, se trata de dos actores ",6,se mencionan artículos de manera general y no se presenta una lista exhaustiva de los artículos ,8,se mencionan las cuestiones relevantes aunque no se pide se dicta audiencia o se emplace a demandados,7,45,5,41000,Maria Margarita Tecotl Santiago,2021-02-21T13:04:18.747Z,2021-02-21T13:08:47.368Z,2021-02-21T13:08:48.410Z,2021-02-21T13:09:35.099Z
Laura Nuevos Expedientes,24,90,7,"se dirige erroneamente a la presidenta de la junta, no se cita actividades y acción principal en proemio",7,"las prestaciones las redacta de manera adecuada, pero no da detalles de periodos o montos",7,"se mencionan aspectos basicos, aunque no se detallan actividades lugar de labores o pruebas de relación laboral",5,"se enuncia un unico articulo, no es una enunciación completa e los artículos aplicables al caso",9,"pide los petitorios relevantes como personalidad, entrada de demanda, emplazamiento, señalamiento de audiencia, y otros",6,35,10,20500, ,2021-02-21T13:09:38.518Z,2021-02-21T13:13:23.604Z,2021-02-21T13:13:23.807Z,2021-02-21T13:13:44.952Z
Laura Nuevos Expedientes,24,91,7,"se mencionan los datos adecuados, solo no se establece si los apellidos de los demandados consiste en uno solo",8,"las prestaciones las redacta de manera adecuada, pero no da detalles de periodos o montos",8,"se narran los hechos mas basicos pero necesarios del caso, aunque no da mayores detalles",8,se enuncian los artículos de fondo y procedimiento aunque no se clasifican y mencionan cuales son de cada categoría,8,se presenta una lista de puntos petitorios relevantes como pedir la representación admitada y la entrada de demanda,7,35,10,10000,,2021-02-21T13:13:48.625Z,2021-02-21T13:18:12.608Z,2021-02-21T13:18:12.803Z,2021-02-21T13:18:33.632Z
Laura Nuevos Expedientes,24,92,8,"se menciona actividad tanto en proemio como en rubro, acción principal solo en rubro, prestaciones bien enunciadas",8,"se presentan una descripción de cada una de las prestaciones, lo cual es correcto aunque no detalla fechas",8,"se presentan los hechos basicos y necesarios del caso, no detalles de relación laboral y existencia de contrato",7,"se mencionan artículos generales de la constitución y de la ley federal del trabajo, no es completa",7,"no se menciona el pedir se acepte la demanda en forma y tiempo, pero se mencionan otros relevantes",7,40,10,34000, ,2021-02-21T13:18:37.285Z,2021-02-21T13:22:27.820Z,2021-02-21T13:22:28.029Z,2021-02-21T13:22:55.335Z
Laura Nuevos Expedientes,24,93,8,"se enuncia adecuadamenteactividad y acción principal en rubro aunque no en proemio, datos de idetntifacion correctos",8,"las prestaciones son adecuadas y se presentan algunas fechas de las mismas, falta mayor detalles de cantidades",8,"se presentan los hechos mínimos necesarios, aunque falta mencionar mas cuestiones de la relación laboral",8,se mencionan artículos de fondo y forma aunque estos no son clasificados de acuerdo a esto,8,se presentan puntos petitorios relevantes como acreditar personalidad dy admitir escrito y emplazar a demandados,8,45,0,63000, ,2021-02-21T13:22:58.826Z,2021-02-21T13:26:14.267Z,2021-02-21T13:26:14.484Z,2021-02-21T13:27:09.282Z
